po_id,supplier_id,material_id,order_date,expected_delivery_date,actual_delivery_date,quantity_kg,status
PO-00012838,SUP-UKR-01,RM-WHT-105,2024-07-08,2024-07-30,2024-07-30,37571.14,Delivered
PO-00012839,SUP-AUS-01,RM-WHT-128,2023-07-27,2023-08-21,2023-08-21,35576.48,Delivered
PO-00012840,SUP-UKR-01,RM-WHT-146,2025-03-28,2025-04-19,2025-04-19,15879.03,Delivered
PO-00012841,SUP-IND-01,RM-WHT-029,2023-03-10,2023-03-28,2023-03-28,16520.69,Delivered
PO-00012842,SUP-AUS-01,RM-WHT-126,2024-11-08,2024-12-03,2024-12-03,5482.61,Delivered
PO-00012843,SUP-KSA-01,RM-ADTV-191,2024-07-05,2024-07-12,2024-07-12,1292.94,Delivered
PO-00012844,SUP-KSA-04,RM-ADTV-224,2023-10-05,2023-10-16,2023-10-16,784.09,Delivered
PO-00012845,SUP-KSA-02,RM-ADTV-164,2023-06-17,2023-06-26,2023-06-26,203.53,Delivered
PO-00012846,SUP-UKR-01,RM-WHT-062,2025-03-03,2025-03-25,2025-03-25,19545.26,Delivered
PO-00012847,SUP-KSA-01,RM-ADTV-161,2023-04-07,2023-04-14,2023-04-14,833.72,Delivered
PO-00012848,SUP-AUS-01,RM-WHT-128,2024-04-27,2024-05-22,2024-05-22,36116.14,Delivered
PO-00012849,SUP-UKR-01,RM-WHT-047,2024-07-14,2024-08-05,2024-08-05,37366.67,Delivered
PO-00012850,SUP-UKR-01,RM-WHT-126,2024-04-04,2024-04-26,2024-04-26,9369.39,Delivered
PO-00012851,SUP-KSA-02,RM-ADTV-153,2024-05-20,2024-05-29,2024-05-29,729.03,Delivered
PO-00012852,SUP-AUS-01,RM-WHT-035,2024-01-13,2024-02-07,2024-02-07,30146.74,Delivered
PO-00012853,SUP-KSA-04,RM-ADTV-226,2024-01-06,2024-01-17,2024-01-17,1366.9,Delivered
PO-00012854,SUP-IND-01,RM-WHT-046,2023-12-01,2023-12-19,2023-12-19,14480.71,Delivered
PO-00012855,SUP-KSA-03,RM-ADTV-164,2023-08-19,2023-08-29,2023-08-29,540.26,Delivered
PO-00012856,SUP-IND-01,RM-WHT-061,2022-12-18,2023-01-05,2023-01-05,18451.38,Delivered
PO-00012857,SUP-IND-01,RM-WHT-079,2023-12-29,2024-01-16,2024-01-16,7862.87,Delivered
PO-00012858,SUP-AUS-01,RM-WHT-143,2025-06-04,2025-06-29,2025-06-29,25846.17,Delivered
PO-00012859,SUP-AUS-01,RM-WHT-028,2024-03-20,2024-04-14,2024-04-14,41221.13,Delivered
PO-00012860,SUP-KSA-02,RM-ADTV-219,2023-01-06,2023-01-15,2023-01-15,1095.22,Delivered
PO-00012861,SUP-KSA-04,RM-ADTV-201,2023-06-07,2023-06-18,2023-06-18,1908.17,Delivered
PO-00012862,SUP-UKR-01,RM-WHT-086,2023-01-29,2023-02-20,2023-02-20,27318.29,Delivered
PO-00012863,SUP-UKR-01,RM-WHT-030,2023-03-13,2023-04-04,2023-04-04,5943.52,Delivered
PO-00012864,SUP-IND-01,RM-WHT-032,2024-11-16,2024-12-04,2024-12-04,45278.58,Delivered
PO-00012865,SUP-KSA-03,RM-ADTV-208,2024-05-10,2024-05-20,2024-05-20,1024.94,Delivered
PO-00012866,SUP-UKR-01,RM-WHT-147,2025-03-06,2025-03-28,2025-03-28,8551.62,Delivered
PO-00012867,SUP-KSA-02,RM-ADTV-165,2023-07-20,2023-07-29,2023-07-29,809.48,Delivered
PO-00012868,SUP-KSA-01,RM-ADTV-181,2024-04-01,2024-04-08,2024-04-08,1529.54,Delivered
PO-00012869,SUP-IND-01,RM-WHT-017,2023-11-13,2023-12-01,2023-12-01,12512.53,Delivered
PO-00012870,SUP-AUS-01,RM-WHT-123,2024-01-09,2024-02-03,2024-02-03,20374.01,Delivered
PO-00012871,SUP-AUS-01,RM-WHT-083,2023-02-01,2023-02-26,2023-02-26,7257.37,Delivered
PO-00012872,SUP-UKR-01,RM-WHT-104,2024-09-17,2024-10-09,2024-10-09,6165.62,Delivered
PO-00012873,SUP-KSA-03,RM-ADTV-236,2024-01-31,2024-02-10,2024-02-10,919.87,Delivered
PO-00012874,SUP-KSA-03,RM-ADTV-220,2025-02-15,2025-02-25,2025-02-25,291.07,Delivered
PO-00012875,SUP-KSA-04,RM-ADTV-166,2024-09-10,2024-09-21,2024-09-21,2735.5,Delivered
PO-00012876,SUP-IND-01,RM-WHT-139,2025-05-18,2025-06-05,2025-06-05,10699.89,Delivered
PO-00012877,SUP-UKR-01,RM-WHT-093,2024-06-22,2024-07-14,2024-07-14,33879.31,Delivered
PO-00012878,SUP-UKR-01,RM-WHT-063,2024-04-09,2024-05-01,2024-05-01,18235.96,Delivered
PO-00012879,SUP-AUS-01,RM-WHT-093,2023-11-23,2023-12-18,2023-12-18,25992.39,Delivered
PO-00012880,SUP-KSA-03,RM-ADTV-173,2025-01-01,2025-01-11,2025-01-11,613.08,Delivered
PO-00012881,SUP-AUS-01,RM-WHT-023,2024-08-04,2024-08-29,2024-08-29,23818.47,Delivered
PO-00012882,SUP-AUS-01,RM-WHT-043,2024-06-17,2024-07-12,2024-07-12,8014.4,Delivered
PO-00012883,SUP-AUS-01,RM-WHT-113,2023-03-31,2023-04-25,2023-04-25,4208.15,Delivered
PO-00012884,SUP-KSA-01,RM-ADTV-168,2024-10-22,2024-10-29,2024-10-29,793.44,Delivered
PO-00012885,SUP-KSA-04,RM-ADTV-156,2024-10-30,2024-11-10,2024-11-10,2399.89,Delivered
PO-00012886,SUP-UKR-01,RM-WHT-055,2023-06-05,2023-06-27,2023-06-27,18154.43,Delivered
PO-00012887,SUP-KSA-02,RM-ADTV-205,2023-06-10,2023-06-19,2023-06-19,1181.01,Delivered
PO-00012888,SUP-AUS-01,RM-WHT-100,2025-02-18,2025-03-15,2025-03-15,28847.08,Delivered
PO-00012889,SUP-IND-01,RM-WHT-000,2023-06-11,2023-06-29,2023-06-29,14833.33,Delivered
PO-00012890,SUP-KSA-03,RM-ADTV-212,2023-08-31,2023-09-10,2023-09-10,1121.84,Delivered
PO-00012891,SUP-KSA-02,RM-ADTV-237,2023-02-10,2023-02-19,2023-02-19,3220.68,Delivered
PO-00012892,SUP-AUS-01,RM-WHT-109,2024-07-10,2024-08-04,2024-08-04,7243.18,Delivered
PO-00012893,SUP-UKR-01,RM-WHT-142,2023-09-26,2023-10-18,2023-10-18,39426.59,Delivered
PO-00012894,SUP-IND-01,RM-WHT-003,2023-09-18,2023-10-06,2023-10-06,2022.71,Delivered
PO-00012895,SUP-AUS-01,RM-WHT-031,2023-07-28,2023-08-22,2023-08-22,6915.88,Delivered
PO-00012896,SUP-KSA-04,RM-ADTV-154,2024-09-17,2024-09-28,2024-09-28,286.06,Delivered
PO-00012897,SUP-KSA-02,RM-ADTV-176,2024-06-05,2024-06-14,2024-06-14,2002.68,Delivered
PO-00012898,SUP-IND-01,RM-WHT-103,2025-03-31,2025-04-18,2025-04-18,37248.37,Delivered
PO-00012899,SUP-KSA-03,RM-ADTV-235,2025-03-10,2025-03-20,2025-03-20,206.93,Delivered
PO-00012900,SUP-AUS-01,RM-WHT-092,2024-04-20,2024-05-15,2024-05-15,20787.47,Delivered
PO-00012901,SUP-AUS-01,RM-WHT-042,2023-03-06,2023-03-31,2023-03-31,30662.33,Delivered
PO-00012902,SUP-UKR-01,RM-WHT-116,2024-09-25,2024-10-17,2024-10-17,14490.1,Delivered
PO-00012903,SUP-KSA-03,RM-ADTV-151,2023-07-02,2023-07-12,2023-07-12,228.12,Delivered
PO-00012904,SUP-AUS-01,RM-WHT-142,2024-03-21,2024-04-15,2024-04-15,23227.44,Delivered
PO-00012905,SUP-AUS-01,RM-WHT-084,2023-04-21,2023-05-16,2023-05-16,33403.19,Delivered
PO-00012906,SUP-UKR-01,RM-WHT-145,2023-05-11,2023-06-02,2023-06-02,17498.65,Delivered
PO-00012907,SUP-KSA-04,RM-ADTV-214,2024-03-26,2024-04-06,2024-04-06,1099.28,Delivered
PO-00012908,SUP-UKR-01,RM-WHT-104,2023-04-12,2023-05-04,2023-05-04,3810.05,Delivered
PO-00012909,SUP-AUS-01,RM-WHT-068,2025-03-19,2025-04-13,2025-04-13,20988.6,Delivered
PO-00012910,SUP-KSA-03,RM-ADTV-230,2023-04-04,2023-04-14,2023-04-14,1194.67,Delivered
PO-00012911,SUP-IND-01,RM-WHT-138,2024-09-03,2024-09-21,2024-09-21,14460.22,Delivered
PO-00012912,SUP-KSA-01,RM-ADTV-183,2023-05-26,2023-06-02,2023-06-02,643.48,Delivered
PO-00012913,SUP-IND-01,RM-WHT-139,2024-02-06,2024-02-24,2024-02-24,22785.0,Delivered
PO-00012914,SUP-KSA-02,RM-ADTV-248,2023-02-21,2023-03-02,2023-03-02,911.74,Delivered
PO-00012915,SUP-UKR-01,RM-WHT-084,2023-10-12,2023-11-03,2023-11-03,9948.8,Delivered
PO-00012916,SUP-IND-01,RM-WHT-016,2023-07-17,2023-08-04,2023-08-04,7004.11,Delivered
PO-00012917,SUP-AUS-01,RM-WHT-143,2024-09-14,2024-10-09,2024-10-09,7670.03,Delivered
PO-00012918,SUP-UKR-01,RM-WHT-022,2025-05-04,2025-05-26,2025-05-26,17598.2,Delivered
PO-00012919,SUP-KSA-03,RM-ADTV-176,2025-03-25,2025-04-04,2025-04-04,1453.59,Delivered
PO-00012920,SUP-KSA-03,RM-ADTV-246,2025-03-20,2025-03-30,2025-03-30,2018.61,Delivered
PO-00012921,SUP-IND-01,RM-WHT-048,2023-09-03,2023-09-21,2023-09-21,3643.25,Delivered
PO-00012922,SUP-AUS-01,RM-WHT-142,2023-05-18,2023-06-12,2023-06-12,33019.43,Delivered
PO-00012923,SUP-AUS-01,RM-WHT-004,2024-12-07,2025-01-01,2025-01-01,10442.66,Delivered
PO-00012924,SUP-KSA-03,RM-ADTV-210,2023-08-07,2023-08-17,2023-08-17,233.58,Delivered
PO-00012925,SUP-UKR-01,RM-WHT-028,2024-09-17,2024-10-09,2024-10-09,33434.01,Delivered
PO-00012926,SUP-KSA-02,RM-ADTV-174,2025-06-01,2025-06-10,2025-06-10,1399.11,Delivered
PO-00012927,SUP-UKR-01,RM-WHT-109,2023-10-30,2023-11-21,2023-11-21,11891.02,Delivered
PO-00012928,SUP-KSA-01,RM-ADTV-156,2024-09-16,2024-09-23,2024-09-23,1709.38,Delivered
PO-00012929,SUP-AUS-01,RM-WHT-016,2024-08-12,2024-09-06,2024-09-06,7518.92,Delivered
PO-00012930,SUP-IND-01,RM-WHT-147,2025-04-24,2025-05-12,2025-05-12,10800.37,Delivered
PO-00012931,SUP-UKR-01,RM-WHT-032,2022-12-11,2023-01-02,2023-01-02,44044.58,Delivered
PO-00012932,SUP-UKR-01,RM-WHT-101,2024-11-17,2024-12-09,2024-12-09,20886.39,Delivered
PO-00012933,SUP-KSA-03,RM-ADTV-217,2025-03-21,2025-03-31,2025-03-31,1999.98,Delivered
PO-00012934,SUP-AUS-01,RM-WHT-013,2023-05-30,2023-06-24,2023-06-24,9541.16,Delivered
PO-00012935,SUP-KSA-04,RM-ADTV-183,2023-06-19,2023-06-30,2023-06-30,625.3,Delivered
PO-00012936,SUP-KSA-04,RM-ADTV-179,2025-05-25,2025-06-05,2025-06-05,679.02,Delivered
PO-00012937,SUP-AUS-01,RM-WHT-065,2024-02-24,2024-03-20,2024-03-20,30908.69,Delivered
PO-00012938,SUP-KSA-03,RM-ADTV-230,2023-01-03,2023-01-13,2023-01-13,3195.59,Delivered
PO-00012939,SUP-KSA-04,RM-ADTV-198,2025-05-02,2025-05-13,2025-05-13,411.99,Delivered
PO-00012940,SUP-KSA-04,RM-ADTV-230,2023-08-09,2023-08-20,2023-08-20,2154.05,Delivered
PO-00012941,SUP-KSA-01,RM-ADTV-213,2023-05-29,2023-06-05,2023-06-05,1684.92,Delivered
PO-00012942,SUP-IND-01,RM-WHT-027,2024-06-04,2024-06-22,2024-06-22,10585.73,Delivered
PO-00012943,SUP-KSA-03,RM-ADTV-184,2025-01-28,2025-02-07,2025-02-07,2818.1,Delivered
PO-00012944,SUP-KSA-03,RM-ADTV-186,2024-07-17,2024-07-27,2024-07-27,1407.5,Delivered
PO-00012945,SUP-IND-01,RM-WHT-108,2024-12-22,2025-01-09,2025-01-09,23518.71,Delivered
PO-00012946,SUP-IND-01,RM-WHT-105,2024-02-15,2024-03-04,2024-03-04,24697.63,Delivered
PO-00012947,SUP-UKR-01,RM-WHT-140,2023-10-15,2023-11-06,2023-11-06,10476.98,Delivered
PO-00012948,SUP-KSA-04,RM-ADTV-201,2023-06-22,2023-07-03,2023-07-03,2214.44,Delivered
PO-00012949,SUP-KSA-04,RM-ADTV-200,2023-09-11,2023-09-22,2023-09-22,3368.67,Delivered
PO-00012950,SUP-UKR-01,RM-WHT-066,2024-03-09,2024-03-31,2024-03-31,41664.05,Delivered
PO-00012951,SUP-AUS-01,RM-WHT-011,2023-02-18,2023-03-15,2023-03-15,16854.35,Delivered
PO-00012952,SUP-KSA-02,RM-ADTV-159,2023-02-26,2023-03-07,2023-03-07,283.29,Delivered
PO-00012953,SUP-AUS-01,RM-WHT-059,2025-03-03,2025-03-28,2025-03-28,25171.39,Delivered
PO-00012954,SUP-IND-01,RM-WHT-042,2023-06-28,2023-07-16,2023-07-16,23269.57,Delivered
PO-00012955,SUP-KSA-03,RM-ADTV-215,2023-04-26,2023-05-06,2023-05-06,1464.54,Delivered
PO-00012956,SUP-KSA-04,RM-ADTV-246,2023-10-28,2023-11-08,2023-11-08,1582.49,Delivered
PO-00012957,SUP-KSA-01,RM-ADTV-208,2024-02-23,2024-03-01,2024-03-01,1028.88,Delivered
PO-00012958,SUP-AUS-01,RM-WHT-094,2024-06-21,2024-07-16,2024-07-16,3262.41,Delivered
PO-00012959,SUP-AUS-01,RM-WHT-014,2022-12-07,2023-01-01,2023-01-01,15829.24,Delivered
PO-00012960,SUP-KSA-01,RM-ADTV-229,2023-12-31,2024-01-07,2024-01-07,3128.29,Delivered
PO-00012961,SUP-AUS-01,RM-WHT-061,2023-11-24,2023-12-19,2023-12-19,28712.82,Delivered
PO-00012962,SUP-IND-01,RM-WHT-147,2023-05-24,2023-06-11,2023-06-11,19660.41,Delivered
PO-00012963,SUP-AUS-01,RM-WHT-065,2024-12-30,2025-01-24,2025-01-24,25241.57,Delivered
PO-00012964,SUP-IND-01,RM-WHT-099,2024-12-07,2024-12-25,2024-12-25,5613.94,Delivered
PO-00012965,SUP-UKR-01,RM-WHT-130,2024-09-17,2024-10-09,2024-10-09,27991.87,Delivered
PO-00012966,SUP-UKR-01,RM-WHT-110,2023-10-16,2023-11-07,2023-11-07,32722.81,Delivered
PO-00012967,SUP-KSA-03,RM-ADTV-249,2024-09-10,2024-09-20,2024-09-20,747.94,Delivered
PO-00012968,SUP-IND-01,RM-WHT-111,2023-08-07,2023-08-25,2023-08-25,11715.47,Delivered
PO-00012969,SUP-IND-01,RM-WHT-106,2023-04-16,2023-05-04,2023-05-04,34498.47,Delivered
PO-00012970,SUP-KSA-03,RM-ADTV-174,2024-11-06,2024-11-16,2024-11-16,1996.66,Delivered
PO-00012971,SUP-KSA-04,RM-ADTV-249,2023-10-21,2023-11-01,2023-11-01,1485.61,Delivered
PO-00012972,SUP-AUS-01,RM-WHT-037,2024-02-16,2024-03-12,2024-03-12,23987.07,Delivered
PO-00012973,SUP-IND-01,RM-WHT-046,2025-05-04,2025-05-22,2025-05-22,14988.66,Delivered
PO-00012974,SUP-KSA-01,RM-ADTV-205,2023-07-08,2023-07-15,2023-07-15,1469.92,Delivered
PO-00012975,SUP-KSA-02,RM-ADTV-224,2025-06-15,2025-06-24,2025-06-24,2165.8,Delivered
PO-00012976,SUP-AUS-01,RM-WHT-104,2024-01-03,2024-01-28,2024-01-28,9608.69,Delivered
PO-00012977,SUP-AUS-01,RM-WHT-043,2024-12-03,2024-12-28,2024-12-28,8565.56,Delivered
PO-00012978,SUP-KSA-02,RM-ADTV-159,2025-04-03,2025-04-12,2025-04-12,403.58,Delivered
PO-00012979,SUP-AUS-01,RM-WHT-025,2023-12-25,2024-01-19,2024-01-19,10243.51,Delivered
PO-00012980,SUP-IND-01,RM-WHT-058,2024-03-11,2024-03-29,2024-03-29,9275.71,Delivered
PO-00012981,SUP-AUS-01,RM-WHT-069,2023-12-09,2024-01-03,2024-01-03,15457.82,Delivered
PO-00012982,SUP-IND-01,RM-WHT-000,2023-02-21,2023-03-11,2023-03-11,9675.24,Delivered
PO-00012983,SUP-KSA-04,RM-ADTV-175,2023-06-23,2023-07-04,2023-07-04,1005.35,Delivered
PO-00012984,SUP-KSA-01,RM-ADTV-157,2024-04-23,2024-04-30,2024-04-30,141.24,Delivered
PO-00012985,SUP-KSA-03,RM-ADTV-244,2024-06-19,2024-06-29,2024-06-29,1549.06,Delivered
PO-00012986,SUP-AUS-01,RM-WHT-056,2023-03-29,2023-04-23,2023-04-23,21811.75,Delivered
PO-00012987,SUP-AUS-01,RM-WHT-043,2023-02-20,2023-03-17,2023-03-17,10332.26,Delivered
PO-00012988,SUP-IND-01,RM-WHT-121,2023-12-28,2024-01-15,2024-01-15,22566.45,Delivered
PO-00012989,SUP-KSA-02,RM-ADTV-167,2024-12-31,2025-01-09,2025-01-09,3405.01,Delivered
PO-00012990,SUP-KSA-04,RM-ADTV-248,2024-04-02,2024-04-13,2024-04-13,1974.44,Delivered
PO-00012991,SUP-KSA-02,RM-ADTV-186,2024-01-21,2024-01-30,2024-01-30,3649.68,Delivered
PO-00012992,SUP-IND-01,RM-WHT-021,2025-06-11,2025-06-29,2025-06-29,9569.82,Delivered
PO-00012993,SUP-KSA-01,RM-ADTV-201,2024-10-23,2024-10-30,2024-10-30,1398.03,Delivered
PO-00012994,SUP-KSA-01,RM-ADTV-211,2024-05-13,2024-05-20,2024-05-20,1971.56,Delivered
PO-00012995,SUP-KSA-04,RM-ADTV-205,2024-07-30,2024-08-10,2024-08-10,1717.01,Delivered
PO-00012996,SUP-UKR-01,RM-WHT-038,2025-05-01,2025-05-23,2025-05-23,2841.03,Delivered
PO-00012997,SUP-KSA-02,RM-ADTV-244,2024-09-28,2024-10-07,2024-10-07,2835.15,Delivered
PO-00012998,SUP-UKR-01,RM-WHT-086,2023-12-16,2024-01-07,2024-01-07,13155.2,Delivered
PO-00012999,SUP-AUS-01,RM-WHT-125,2025-02-24,2025-03-21,2025-03-21,3467.11,Delivered
PO-00013000,SUP-IND-01,RM-WHT-146,2023-06-14,2023-07-02,2023-07-02,10312.62,Delivered
PO-00013001,SUP-UKR-01,RM-WHT-139,2024-06-02,2024-06-24,2024-06-24,21331.19,Delivered
PO-00013002,SUP-KSA-02,RM-ADTV-198,2025-04-08,2025-04-17,2025-04-17,1648.72,Delivered
PO-00013003,SUP-AUS-01,RM-WHT-001,2023-06-25,2023-07-20,2023-07-20,6327.14,Delivered
PO-00013004,SUP-IND-01,RM-WHT-016,2023-08-06,2023-08-24,2023-08-24,3235.53,Delivered
PO-00013005,SUP-AUS-01,RM-WHT-105,2023-01-01,2023-01-26,2023-01-26,26357.07,Delivered
PO-00013006,SUP-IND-01,RM-WHT-009,2024-08-03,2024-08-21,2024-08-21,23223.19,Delivered
PO-00013007,SUP-IND-01,RM-WHT-054,2025-03-20,2025-04-07,2025-04-07,23025.01,Delivered
PO-00013008,SUP-UKR-01,RM-WHT-050,2022-12-16,2023-01-07,2023-01-07,19500.67,Delivered
PO-00013009,SUP-KSA-04,RM-ADTV-235,2024-12-13,2024-12-24,2024-12-24,959.84,Delivered
PO-00013010,SUP-KSA-03,RM-ADTV-202,2023-08-23,2023-09-02,2023-09-02,671.59,Delivered
PO-00013011,SUP-KSA-03,RM-ADTV-238,2024-11-20,2024-11-30,2024-11-30,3339.78,Delivered
PO-00013012,SUP-KSA-03,RM-ADTV-242,2024-07-10,2024-07-20,2024-07-20,1227.69,Delivered
PO-00013013,SUP-KSA-01,RM-ADTV-188,2024-11-03,2024-11-10,2024-11-10,2099.49,Delivered
PO-00013014,SUP-AUS-01,RM-WHT-057,2023-09-12,2023-10-07,2023-10-07,29189.61,Delivered
PO-00013015,SUP-KSA-03,RM-ADTV-156,2023-05-27,2023-06-06,2023-06-06,1647.66,Delivered
PO-00013016,SUP-KSA-04,RM-ADTV-234,2024-09-19,2024-09-30,2024-09-30,2289.41,Delivered
PO-00013017,SUP-UKR-01,RM-WHT-062,2025-01-31,2025-02-22,2025-02-22,17852.82,Delivered
PO-00013018,SUP-KSA-04,RM-ADTV-234,2023-10-14,2023-10-25,2023-10-25,2357.35,Delivered
PO-00013019,SUP-KSA-04,RM-ADTV-204,2024-11-01,2024-11-12,2024-11-12,1462.8,Delivered
PO-00013020,SUP-KSA-04,RM-ADTV-215,2023-10-27,2023-11-07,2023-11-07,1934.53,Delivered
PO-00013021,SUP-KSA-03,RM-ADTV-207,2023-08-04,2023-08-14,2023-08-14,3124.37,Delivered
PO-00013022,SUP-IND-01,RM-WHT-095,2024-03-29,2024-04-16,2024-04-16,25895.73,Delivered
PO-00013023,SUP-KSA-02,RM-ADTV-161,2023-05-11,2023-05-20,2023-05-20,1176.3,Delivered
PO-00013024,SUP-UKR-01,RM-WHT-001,2025-05-01,2025-05-23,2025-05-23,16769.95,Delivered
PO-00013025,SUP-KSA-04,RM-ADTV-176,2025-04-27,2025-05-08,2025-05-08,443.48,Delivered
PO-00013026,SUP-IND-01,RM-WHT-141,2023-12-22,2024-01-09,2024-01-09,10773.99,Delivered
PO-00013027,SUP-UKR-01,RM-WHT-136,2023-12-06,2023-12-28,2023-12-28,21939.87,Delivered
PO-00013028,SUP-AUS-01,RM-WHT-099,2024-12-23,2025-01-17,2025-01-17,5740.02,Delivered
PO-00013029,SUP-IND-01,RM-WHT-130,2024-06-13,2024-07-01,2024-07-01,21328.21,Delivered
PO-00013030,SUP-KSA-04,RM-ADTV-150,2024-10-09,2024-10-20,2024-10-20,1675.26,Delivered
PO-00013031,SUP-AUS-01,RM-WHT-121,2024-11-01,2024-11-26,2024-11-26,21409.43,Delivered
PO-00013032,SUP-UKR-01,RM-WHT-109,2024-08-22,2024-09-13,2024-09-13,7960.46,Delivered
PO-00013033,SUP-AUS-01,RM-WHT-029,2023-06-04,2023-06-29,2023-06-29,17795.2,Delivered
PO-00013034,SUP-UKR-01,RM-WHT-018,2023-04-20,2023-05-12,2023-05-12,37818.63,Delivered
PO-00013035,SUP-IND-01,RM-WHT-066,2023-06-22,2023-07-10,2023-07-10,37837.5,Delivered
PO-00013036,SUP-AUS-01,RM-WHT-002,2023-01-13,2023-02-07,2023-02-07,11788.51,Delivered
PO-00013037,SUP-AUS-01,RM-WHT-065,2023-04-01,2023-04-26,2023-04-26,32456.34,Delivered
PO-00013038,SUP-KSA-04,RM-ADTV-154,2024-06-26,2024-07-07,2024-07-07,646.51,Delivered
PO-00013039,SUP-KSA-04,RM-ADTV-223,2024-12-29,2025-01-09,2025-01-09,1544.65,Delivered
PO-00013040,SUP-IND-01,RM-WHT-039,2025-03-31,2025-04-18,2025-04-18,11131.21,Delivered
PO-00013041,SUP-UKR-01,RM-WHT-017,2023-03-04,2023-03-26,2023-03-26,17368.15,Delivered
PO-00013042,SUP-KSA-01,RM-ADTV-154,2023-11-23,2023-11-30,2023-11-30,568.57,Delivered
PO-00013043,SUP-AUS-01,RM-WHT-056,2024-06-20,2024-07-15,2024-07-15,8759.29,Delivered
PO-00013044,SUP-UKR-01,RM-WHT-129,2024-03-16,2024-04-07,2024-04-07,14878.38,Delivered
PO-00013045,SUP-UKR-01,RM-WHT-037,2025-01-24,2025-02-15,2025-02-15,13330.74,Delivered
PO-00013046,SUP-AUS-01,RM-WHT-132,2024-07-03,2024-07-28,2024-07-28,5143.39,Delivered
PO-00013047,SUP-KSA-01,RM-ADTV-205,2025-06-11,2025-06-18,2025-06-18,1162.48,Delivered
PO-00013048,SUP-AUS-01,RM-WHT-035,2024-04-19,2024-05-14,2024-05-14,15422.1,Delivered
PO-00013049,SUP-KSA-04,RM-ADTV-204,2023-11-04,2023-11-15,2023-11-15,3689.97,Delivered
PO-00013050,SUP-UKR-01,RM-WHT-084,2023-04-23,2023-05-15,2023-05-15,26908.51,Delivered
PO-00013051,SUP-KSA-03,RM-ADTV-184,2023-11-12,2023-11-22,2023-11-22,2672.42,Delivered
PO-00013052,SUP-KSA-02,RM-ADTV-224,2024-10-20,2024-10-29,2024-10-29,1909.33,Delivered
PO-00013053,SUP-UKR-01,RM-WHT-029,2022-12-29,2023-01-20,2023-01-20,7862.57,Delivered
PO-00013054,SUP-AUS-01,RM-WHT-027,2023-10-02,2023-10-27,2023-10-27,14348.69,Delivered
PO-00013055,SUP-AUS-01,RM-WHT-134,2024-06-03,2024-06-28,2024-06-28,9809.12,Delivered
PO-00013056,SUP-KSA-04,RM-ADTV-169,2024-07-17,2024-07-28,2024-07-28,4072.4,Delivered
PO-00013057,SUP-AUS-01,RM-WHT-118,2023-01-04,2023-01-29,2023-01-29,26783.27,Delivered
PO-00013058,SUP-KSA-01,RM-ADTV-200,2023-03-19,2023-03-26,2023-03-26,3004.94,Delivered
PO-00013059,SUP-KSA-03,RM-ADTV-210,2024-01-03,2024-01-13,2024-01-13,369.17,Delivered
PO-00013060,SUP-UKR-01,RM-WHT-041,2024-03-16,2024-04-07,2024-04-07,8226.48,Delivered
PO-00013061,SUP-AUS-01,RM-WHT-130,2023-12-18,2024-01-12,2024-01-12,30388.2,Delivered
PO-00013062,SUP-AUS-01,RM-WHT-144,2023-06-25,2023-07-20,2023-07-20,12364.15,Delivered
PO-00013063,SUP-AUS-01,RM-WHT-105,2023-02-03,2023-02-28,2023-02-28,20795.67,Delivered
PO-00013064,SUP-IND-01,RM-WHT-011,2024-02-28,2024-03-17,2024-03-17,15598.89,Delivered
PO-00013065,SUP-KSA-02,RM-ADTV-201,2023-05-17,2023-05-26,2023-05-26,2038.44,Delivered
PO-00013066,SUP-KSA-02,RM-ADTV-224,2025-02-21,2025-03-02,2025-03-02,2293.56,Delivered
PO-00013067,SUP-IND-01,RM-WHT-025,2024-01-28,2024-02-15,2024-02-15,39371.13,Delivered
PO-00013068,SUP-IND-01,RM-WHT-021,2023-06-14,2023-07-02,2023-07-02,2816.43,Delivered
PO-00013069,SUP-AUS-01,RM-WHT-064,2025-04-08,2025-05-03,2025-05-03,7779.04,Delivered
PO-00013070,SUP-KSA-02,RM-ADTV-232,2023-12-11,2023-12-20,2023-12-20,1506.41,Delivered
PO-00013071,SUP-UKR-01,RM-WHT-015,2024-08-14,2024-09-05,2024-09-05,21427.1,Delivered
PO-00013072,SUP-IND-01,RM-WHT-041,2025-05-05,2025-05-23,2025-05-23,12829.66,Delivered
PO-00013073,SUP-KSA-02,RM-ADTV-159,2023-03-12,2023-03-21,2023-03-21,269.47,Delivered
PO-00013074,SUP-IND-01,RM-WHT-107,2024-07-04,2024-07-22,2024-07-22,8414.85,Delivered
PO-00013075,SUP-UKR-01,RM-WHT-124,2023-08-23,2023-09-14,2023-09-14,4468.1,Delivered
PO-00013076,SUP-IND-01,RM-WHT-137,2024-05-13,2024-05-31,2024-05-31,40462.0,Delivered
PO-00013077,SUP-KSA-01,RM-ADTV-248,2024-02-10,2024-02-17,2024-02-17,1971.68,Delivered
PO-00013078,SUP-UKR-01,RM-WHT-120,2025-06-07,2025-06-29,2025-06-29,7770.25,Delivered
PO-00013079,SUP-UKR-01,RM-WHT-043,2023-09-12,2023-10-04,2023-10-04,3670.81,Delivered
PO-00013080,SUP-KSA-04,RM-ADTV-157,2024-11-16,2024-11-27,2024-11-27,210.29,Delivered
PO-00013081,SUP-KSA-04,RM-ADTV-238,2025-04-23,2025-05-04,2025-05-04,3958.56,Delivered
